nda,abcd,instrument
tfmri_nback_r2_136,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_accumbens.area.lh,nbackr201
tfmri_nback_r2_137,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_ventraldc.lh,nbackr201
tfmri_nback_r2_138,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_cerebral.white.matter.rh,nbackr201
tfmri_nback_r2_139,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_lateral.ventricle.rh,nbackr201
tfmri_nback_r2_140,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_inf.lat.vent.rh,nbackr201
tfmri_nback_r2_141,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_cerebellum.white.matter.rh,nbackr201
tfmri_nback_r2_142,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_cerebellum.cortex.rh,nbackr201
tfmri_nback_r2_143,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_thalamus.proper.rh,nbackr201
tfmri_nback_r2_144,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_caudate.rh,nbackr201
tfmri_nback_r2_145,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_putamen.rh,nbackr201
tfmri_nback_r2_146,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_pallidum.rh,nbackr201
tfmri_nback_r2_147,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_hippocampus.rh,nbackr201
tfmri_nback_r2_148,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_amygdala.rh,nbackr201
tfmri_nback_r2_149,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_accumbens.area.rh,nbackr201
tfmri_nback_r2_150,tfmri_nback_run2_2.back.vs.0.back_beta_subcort.aseg_ventraldc.rh,nbackr201
tfmri_nback_r2_151,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebral.white.matter.lh,nbackr201
tfmri_nback_r2_152,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_lateral.ventricle.lh,nbackr201
tfmri_nback_r2_153,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_inf.lat.vent.lh,nbackr201
tfmri_nback_r2_154,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebellum.white.matter.lh,nbackr201
tfmri_nback_r2_155,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebellum.cortex.lh,nbackr201
tfmri_nback_r2_156,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_thalamus.proper.lh,nbackr201
tfmri_nback_r2_157,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_caudate.lh,nbackr201
tfmri_nback_r2_158,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_putamen.lh,nbackr201
tfmri_nback_r2_159,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_pallidum.lh,nbackr201
tfmri_nback_r2_160,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_3rd.ventricle,nbackr201
tfmri_nback_r2_161,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_4th.ventricle,nbackr201
tfmri_nback_r2_162,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_brain.stem,nbackr201
tfmri_nback_r2_163,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_hippocampus.lh,nbackr201
tfmri_nback_r2_164,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_amygdala.lh,nbackr201
tfmri_nback_r2_165,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_csf,nbackr201
tfmri_nback_r2_166,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_accumbens.area.lh,nbackr201
tfmri_nback_r2_167,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_ventraldc.lh,nbackr201
tfmri_nback_r2_168,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebral.white.matter.rh,nbackr201
tfmri_nback_r2_169,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_lateral.ventricle.rh,nbackr201
tfmri_nback_r2_170,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_inf.lat.vent.rh,nbackr201
tfmri_nback_r2_171,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebellum.white.matter.rh,nbackr201
tfmri_nback_r2_172,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_cerebellum.cortex.rh,nbackr201
tfmri_nback_r2_173,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_thalamus.proper.rh,nbackr201
tfmri_nback_r2_174,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_caudate.rh,nbackr201
tfmri_nback_r2_175,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_putamen.rh,nbackr201
tfmri_nback_r2_176,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_pallidum.rh,nbackr201
tfmri_nback_r2_177,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_hippocampus.rh,nbackr201
tfmri_nback_r2_178,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_amygdala.rh,nbackr201
tfmri_nback_r2_179,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_accumbens.area.rh,nbackr201
tfmri_nback_r2_180,tfmri_nback_run2_face.vs.place_beta_subcort.aseg_ventraldc.rh,nbackr201
tfmri_nback_r2_181,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebral.white.matter.lh,nbackr201
tfmri_nback_r2_182,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_lateral.ventricle.lh,nbackr201
tfmri_nback_r2_183,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_inf.lat.vent.lh,nbackr201
tfmri_nback_r2_184,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.lh,nbackr201
tfmri_nback_r2_185,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebellum.cortex.lh,nbackr201
tfmri_nback_r2_186,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_thalamus.proper.lh,nbackr201
tfmri_nback_r2_187,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_caudate.lh,nbackr201
tfmri_nback_r2_188,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_putamen.lh,nbackr201
tfmri_nback_r2_189,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_pallidum.lh,nbackr201
tfmri_nback_r2_190,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_3rd.ventricle,nbackr201
tfmri_nback_r2_191,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_4th.ventricle,nbackr201
tfmri_nback_r2_192,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_brain.stem,nbackr201
tfmri_nback_r2_193,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_hippocampus.lh,nbackr201
tfmri_nback_r2_194,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_amygdala.lh,nbackr201
tfmri_nback_r2_195,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_csf,nbackr201
tfmri_nback_r2_196,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_accumbens.area.lh,nbackr201
tfmri_nback_r2_197,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_ventraldc.lh,nbackr201
tfmri_nback_r2_198,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebral.white.matter.rh,nbackr201
tfmri_nback_r2_199,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_lateral.ventricle.rh,nbackr201
tfmri_nback_r2_200,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_inf.lat.vent.rh,nbackr201
tfmri_nback_r2_201,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.rh,nbackr201
tfmri_nback_r2_202,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_cerebellum.cortex.rh,nbackr201
tfmri_nback_r2_203,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_thalamus.proper.rh,nbackr201
tfmri_nback_r2_204,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_caudate.rh,nbackr201
tfmri_nback_r2_205,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_putamen.rh,nbackr201
tfmri_nback_r2_206,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_pallidum.rh,nbackr201
tfmri_nback_r2_207,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_hippocampus.rh,nbackr201
tfmri_nback_r2_208,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_amygdala.rh,nbackr201
tfmri_nback_r2_209,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_accumbens.area.rh,nbackr201
tfmri_nback_r2_210,tfmri_nback_run2_emotion.vs.neutface_beta_subcort.aseg_ventraldc.rh,nbackr201
tfmri_nback_r2_211,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.lh,nbackr201
tfmri_nback_r2_212,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_lateral.ventricle.lh,nbackr201
tfmri_nback_r2_213,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_inf.lat.vent.lh,nbackr201
tfmri_nback_r2_214,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.lh,nbackr201
tfmri_nback_r2_215,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.lh,nbackr201
tfmri_nback_r2_216,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_thalamus.proper.lh,nbackr201
tfmri_nback_r2_217,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_caudate.lh,nbackr201
tfmri_nback_r2_218,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_putamen.lh,nbackr201
tfmri_nback_r2_219,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_pallidum.lh,nbackr201
tfmri_nback_r2_220,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_3rd.ventricle,nbackr201
tfmri_nback_r2_221,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_4th.ventricle,nbackr201
tfmri_nback_r2_222,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_brain.stem,nbackr201
tfmri_nback_r2_223,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_hippocampus.lh,nbackr201
tfmri_nback_r2_224,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_amygdala.lh,nbackr201
tfmri_nback_r2_225,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_csf,nbackr201
tfmri_nback_r2_226,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_accumbens.area.lh,nbackr201
tfmri_nback_r2_227,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_ventraldc.lh,nbackr201
tfmri_nback_r2_228,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.rh,nbackr201
tfmri_nback_r2_229,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_lateral.ventricle.rh,nbackr201
tfmri_nback_r2_230,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_inf.lat.vent.rh,nbackr201
tfmri_nback_r2_231,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.rh,nbackr201
tfmri_nback_r2_232,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.rh,nbackr201
tfmri_nback_r2_233,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_thalamus.proper.rh,nbackr201
tfmri_nback_r2_234,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_caudate.rh,nbackr201
tfmri_nback_r2_235,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_putamen.rh,nbackr201
tfmri_nback_r2_236,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_pallidum.rh,nbackr201
tfmri_nback_r2_237,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_hippocampus.rh,nbackr201
tfmri_nback_r2_238,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_amygdala.rh,nbackr201
tfmri_nback_r2_239,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_accumbens.area.rh,nbackr201
tfmri_nback_r2_240,tfmri_nback_run2_negface.vs.neutface_beta_subcort.aseg_ventraldc.rh,nbackr201
tfmri_nback_r2_241,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.lh,nbackr201
tfmri_nback_r2_242,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_lateral.ventricle.lh,nbackr201
tfmri_nback_r2_243,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_inf.lat.vent.lh,nbackr201
tfmri_nback_r2_244,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.lh,nbackr201
tfmri_nback_r2_245,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.lh,nbackr201
tfmri_nback_r2_246,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_thalamus.proper.lh,nbackr201
tfmri_nback_r2_247,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_caudate.lh,nbackr201
tfmri_nback_r2_248,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_putamen.lh,nbackr201
tfmri_nback_r2_249,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_pallidum.lh,nbackr201
tfmri_nback_r2_250,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_3rd.ventricle,nbackr201
tfmri_nback_r2_251,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_4th.ventricle,nbackr201
tfmri_nback_r2_252,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_brain.stem,nbackr201
tfmri_nback_r2_253,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_hippocampus.lh,nbackr201
tfmri_nback_r2_254,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_amygdala.lh,nbackr201
tfmri_nback_r2_255,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_csf,nbackr201
tfmri_nback_r2_256,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_accumbens.area.lh,nbackr201
tfmri_nback_r2_257,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_ventraldc.lh,nbackr201
tfmri_nback_r2_258,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.rh,nbackr201
tfmri_nback_r2_259,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_lateral.ventricle.rh,nbackr201
tfmri_nback_r2_260,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_inf.lat.vent.rh,nbackr201
tfmri_nback_r2_261,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.rh,nbackr201
tfmri_nback_r2_262,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.rh,nbackr201
tfmri_nback_r2_263,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_thalamus.proper.rh,nbackr201
tfmri_nback_r2_264,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_caudate.rh,nbackr201
tfmri_nback_r2_265,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_putamen.rh,nbackr201
tfmri_nback_r2_266,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_pallidum.rh,nbackr201
tfmri_nback_r2_267,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_hippocampus.rh,nbackr201
tfmri_nback_r2_268,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_amygdala.rh,nbackr201
tfmri_nback_r2_269,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_accumbens.area.rh,nbackr201
tfmri_nback_r2_270,tfmri_nback_run2_posface.vs.neutface_beta_subcort.aseg_ventraldc.rh,nbackr201
tfmri_nback_r2_271,tfmri_nback_run2_0.back_beta_cort.desikan_bankssts.lh,nbackr201
tfmri_nback_r2_272,tfmri_nback_run2_0.back_beta_cort.desikan_caudalanteriorcingulate.lh,nbackr201
tfmri_nback_r2_273,tfmri_nback_run2_0.back_beta_cort.desikan_caudalmiddlefrontal.lh,nbackr201
tfmri_nback_r2_274,tfmri_nback_run2_0.back_beta_cort.desikan_cuneus.lh,nbackr201
tfmri_nback_r2_275,tfmri_nback_run2_0.back_beta_cort.desikan_entorhinal.lh,nbackr201
tfmri_nback_r2_276,tfmri_nback_run2_0.back_beta_cort.desikan_fusiform.lh,nbackr201
tfmri_nback_r2_277,tfmri_nback_run2_0.back_beta_cort.desikan_inferiorparietal.lh,nbackr201
tfmri_nback_r2_278,tfmri_nback_run2_0.back_beta_cort.desikan_inferiortemporal.lh,nbackr201
tfmri_nback_r2_279,tfmri_nback_run2_0.back_beta_cort.desikan_isthmuscingulate.lh,nbackr201
tfmri_nback_r2_280,tfmri_nback_run2_0.back_beta_cort.desikan_lateraloccipital.lh,nbackr201
tfmri_nback_r2_281,tfmri_nback_run2_0.back_beta_cort.desikan_lateralorbitofrontal.lh,nbackr201
tfmri_nback_r2_282,tfmri_nback_run2_0.back_beta_cort.desikan_lingual.lh,nbackr201
tfmri_nback_r2_283,tfmri_nback_run2_0.back_beta_cort.desikan_medialorbitofrontal.lh,nbackr201
tfmri_nback_r2_284,tfmri_nback_run2_0.back_beta_cort.desikan_middletemporal.lh,nbackr201
tfmri_nback_r2_285,tfmri_nback_run2_0.back_beta_cort.desikan_parahippocampal.lh,nbackr201
tfmri_nback_r2_286,tfmri_nback_run2_0.back_beta_cort.desikan_paracentral.lh,nbackr201
tfmri_nback_r2_287,tfmri_nback_run2_0.back_beta_cort.desikan_parsopercularis.lh,nbackr201
tfmri_nback_r2_288,tfmri_nback_run2_0.back_beta_cort.desikan_parsorbitalis.lh,nbackr201
tfmri_nback_r2_289,tfmri_nback_run2_0.back_beta_cort.desikan_parstriangularis.lh,nbackr201
tfmri_nback_r2_290,tfmri_nback_run2_0.back_beta_cort.desikan_pericalcarine.lh,nbackr201
tfmri_nback_r2_291,tfmri_nback_run2_0.back_beta_cort.desikan_postcentral.lh,nbackr201
tfmri_nback_r2_292,tfmri_nback_run2_0.back_beta_cort.desikan_posteriorcingulate.lh,nbackr201
tfmri_nback_r2_293,tfmri_nback_run2_0.back_beta_cort.desikan_precentral.lh,nbackr201
tfmri_nback_r2_294,tfmri_nback_run2_0.back_beta_cort.desikan_precuneus.lh,nbackr201
tfmri_nback_r2_295,tfmri_nback_run2_0.back_beta_cort.desikan_rostralanteriorcingulate.lh,nbackr201
tfmri_nback_r2_296,tfmri_nback_run2_0.back_beta_cort.desikan_rostralmiddlefrontal.lh,nbackr201
tfmri_nback_r2_297,tfmri_nback_run2_0.back_beta_cort.desikan_superiorfrontal.lh,nbackr201
tfmri_nback_r2_298,tfmri_nback_run2_0.back_beta_cort.desikan_superiorparietal.lh,nbackr201
tfmri_nback_r2_299,tfmri_nback_run2_0.back_beta_cort.desikan_superiortemporal.lh,nbackr201
tfmri_nback_r2_300,tfmri_nback_run2_0.back_beta_cort.desikan_supramarginal.lh,nbackr201
tfmri_nback_r2_301,tfmri_nback_run2_0.back_beta_cort.desikan_frontalpole.lh,nbackr201
tfmri_nback_r2_302,tfmri_nback_run2_0.back_beta_cort.desikan_temporalpole.lh,nbackr201
tfmri_nback_r2_303,tfmri_nback_run2_0.back_beta_cort.desikan_transversetemporal.lh,nbackr201
tfmri_nback_r2_304,tfmri_nback_run2_0.back_beta_cort.desikan_insula.lh,nbackr201
tfmri_nback_r2_305,tfmri_nback_run2_0.back_beta_cort.desikan_bankssts.rh,nbackr201
tfmri_nback_r2_306,tfmri_nback_run2_0.back_beta_cort.desikan_caudalanteriorcingulate.rh,nbackr201
tfmri_nback_r2_307,tfmri_nback_run2_0.back_beta_cort.desikan_caudalmiddlefrontal.rh,nbackr201
tfmri_nback_r2_308,tfmri_nback_run2_0.back_beta_cort.desikan_cuneus.rh,nbackr201
tfmri_nback_r2_309,tfmri_nback_run2_0.back_beta_cort.desikan_entorhinal.rh,nbackr201
tfmri_nback_r2_310,tfmri_nback_run2_0.back_beta_cort.desikan_fusiform.rh,nbackr201
tfmri_nback_r2_311,tfmri_nback_run2_0.back_beta_cort.desikan_inferiorparietal.rh,nbackr201
tfmri_nback_r2_312,tfmri_nback_run2_0.back_beta_cort.desikan_inferiortemporal.rh,nbackr201
tfmri_nback_r2_313,tfmri_nback_run2_0.back_beta_cort.desikan_isthmuscingulate.rh,nbackr201
tfmri_nback_r2_314,tfmri_nback_run2_0.back_beta_cort.desikan_lateraloccipital.rh,nbackr201
tfmri_nback_r2_315,tfmri_nback_run2_0.back_beta_cort.desikan_lateralorbitofrontal.rh,nbackr201
tfmri_nback_r2_316,tfmri_nback_run2_0.back_beta_cort.desikan_lingual.rh,nbackr201
tfmri_nback_r2_317,tfmri_nback_run2_0.back_beta_cort.desikan_medialorbitofrontal.rh,nbackr201
tfmri_nback_r2_318,tfmri_nback_run2_0.back_beta_cort.desikan_middletemporal.rh,nbackr201
tfmri_nback_r2_319,tfmri_nback_run2_0.back_beta_cort.desikan_parahippocampal.rh,nbackr201
tfmri_nback_r2_320,tfmri_nback_run2_0.back_beta_cort.desikan_paracentral.rh,nbackr201
tfmri_nback_r2_321,tfmri_nback_run2_0.back_beta_cort.desikan_parsopercularis.rh,nbackr201
tfmri_nback_r2_322,tfmri_nback_run2_0.back_beta_cort.desikan_parsorbitalis.rh,nbackr201
tfmri_nback_r2_323,tfmri_nback_run2_0.back_beta_cort.desikan_parstriangularis.rh,nbackr201
tfmri_nback_r2_324,tfmri_nback_run2_0.back_beta_cort.desikan_pericalcarine.rh,nbackr201
tfmri_nback_r2_325,tfmri_nback_run2_0.back_beta_cort.desikan_postcentral.rh,nbackr201
tfmri_nback_r2_326,tfmri_nback_run2_0.back_beta_cort.desikan_posteriorcingulate.rh,nbackr201
tfmri_nback_r2_327,tfmri_nback_run2_0.back_beta_cort.desikan_precentral.rh,nbackr201
tfmri_nback_r2_328,tfmri_nback_run2_0.back_beta_cort.desikan_precuneus.rh,nbackr201
tfmri_nback_r2_329,tfmri_nback_run2_0.back_beta_cort.desikan_rostralanteriorcingulate.rh,nbackr201
tfmri_nback_r2_330,tfmri_nback_run2_0.back_beta_cort.desikan_rostralmiddlefrontal.rh,nbackr201
tfmri_nback_r2_331,tfmri_nback_run2_0.back_beta_cort.desikan_superiorfrontal.rh,nbackr201
tfmri_nback_r2_332,tfmri_nback_run2_0.back_beta_cort.desikan_superiorparietal.rh,nbackr201
tfmri_nback_r2_333,tfmri_nback_run2_0.back_beta_cort.desikan_superiortemporal.rh,nbackr201
tfmri_nback_r2_334,tfmri_nback_run2_0.back_beta_cort.desikan_supramarginal.rh,nbackr201
tfmri_nback_r2_335,tfmri_nback_run2_0.back_beta_cort.desikan_frontalpole.rh,nbackr201
tfmri_nback_r2_336,tfmri_nback_run2_0.back_beta_cort.desikan_temporalpole.rh,nbackr201
tfmri_nback_r2_337,tfmri_nback_run2_0.back_beta_cort.desikan_transversetemporal.rh,nbackr201
tfmri_nback_r2_338,tfmri_nback_run2_0.back_beta_cort.desikan_insula.rh,nbackr201
tfmri_nback_r2_339,tfmri_nback_run2_2.back_beta_cort.desikan_bankssts.lh,nbackr201
tfmri_nback_r2_340,tfmri_nback_run2_2.back_beta_cort.desikan_caudalanteriorcingulate.lh,nbackr201
tfmri_nback_r2_341,tfmri_nback_run2_2.back_beta_cort.desikan_caudalmiddlefrontal.lh,nbackr201
tfmri_nback_r2_342,tfmri_nback_run2_2.back_beta_cort.desikan_cuneus.lh,nbackr201
tfmri_nback_r2_343,tfmri_nback_run2_2.back_beta_cort.desikan_entorhinal.lh,nbackr201
tfmri_nback_r2_344,tfmri_nback_run2_2.back_beta_cort.desikan_fusiform.lh,nbackr201
tfmri_nback_r2_345,tfmri_nback_run2_2.back_beta_cort.desikan_inferiorparietal.lh,nbackr201
tfmri_nback_r2_346,tfmri_nback_run2_2.back_beta_cort.desikan_inferiortemporal.lh,nbackr201
tfmri_nback_r2_347,tfmri_nback_run2_2.back_beta_cort.desikan_isthmuscingulate.lh,nbackr201
tfmri_nback_r2_348,tfmri_nback_run2_2.back_beta_cort.desikan_lateraloccipital.lh,nbackr201
tfmri_nback_r2_349,tfmri_nback_run2_2.back_beta_cort.desikan_lateralorbitofrontal.lh,nbackr201
tfmri_nback_r2_350,tfmri_nback_run2_2.back_beta_cort.desikan_lingual.lh,nbackr201
tfmri_nback_r2_351,tfmri_nback_run2_2.back_beta_cort.desikan_medialorbitofrontal.lh,nbackr201
tfmri_nback_r2_352,tfmri_nback_run2_2.back_beta_cort.desikan_middletemporal.lh,nbackr201
tfmri_nback_r2_353,tfmri_nback_run2_2.back_beta_cort.desikan_parahippocampal.lh,nbackr201
tfmri_nback_r2_354,tfmri_nback_run2_2.back_beta_cort.desikan_paracentral.lh,nbackr201
tfmri_nback_r2_355,tfmri_nback_run2_2.back_beta_cort.desikan_parsopercularis.lh,nbackr201
tfmri_nback_r2_356,tfmri_nback_run2_2.back_beta_cort.desikan_parsorbitalis.lh,nbackr201
tfmri_nback_r2_357,tfmri_nback_run2_2.back_beta_cort.desikan_parstriangularis.lh,nbackr201
tfmri_nback_r2_358,tfmri_nback_run2_2.back_beta_cort.desikan_pericalcarine.lh,nbackr201
tfmri_nback_r2_359,tfmri_nback_run2_2.back_beta_cort.desikan_postcentral.lh,nbackr201
tfmri_nback_r2_360,tfmri_nback_run2_2.back_beta_cort.desikan_posteriorcingulate.lh,nbackr201
tfmri_nback_r2_361,tfmri_nback_run2_2.back_beta_cort.desikan_precentral.lh,nbackr201
tfmri_nback_r2_362,tfmri_nback_run2_2.back_beta_cort.desikan_precuneus.lh,nbackr201
tfmri_nback_r2_363,tfmri_nback_run2_2.back_beta_cort.desikan_rostralanteriorcingulate.lh,nbackr201
tfmri_nback_r2_364,tfmri_nback_run2_2.back_beta_cort.desikan_rostralmiddlefrontal.lh,nbackr201
tfmri_nback_r2_365,tfmri_nback_run2_2.back_beta_cort.desikan_superiorfrontal.lh,nbackr201
